name,description,address,access,business_hours,holiday,phone_number,homepage,area
大龍寺,真言宗の寺院で、高雄の地に建つ。御所の鬼門を守っていた烏枢沙摩明王を、天正14年（1586）に裏寺町四条の大龍寺へ勧請したのが起こりで、昭和52年（1977）に現在地へ移った。秘仏の烏枢沙摩明王は、その烈火で一切の不浄を焼き尽くして清浄に変えるとされ、古くから安産や下の病の守り神として信仰を集める。,京都市右京区梅ケ畑高鼻町37,京都駅から①JRバス高雄京北線（直通）「高雄病院前」下車徒歩5分②京都市営地下鉄烏丸線「烏丸御池」乗換東西線「太秦天神川」乗換市バス8「高雄病院前」下車徒歩5分,9：00～16：00,なし（自由拝観）,075-881-1121,-,京都市右京区
滝口寺,浄土宗の寺院で、『平家物語』ゆかりの悲恋の地として近年再興された。平重盛の家臣・斎藤時頼は、建礼門院に仕える女房・横笛と恋に落ちたが、父に許されず出家して「滝口入道」と号した。横笛が訪ねてきても会わなかったという物語が伝わる。本堂には滝口入道と横笛の坐像を安置し、参道には横笛の歌を刻んだ歌碑が立つ。,京都市右京区嵯峨亀山町10-4,市バス／京都バス「嵯峨釈迦堂前」下車、徒歩15分,-,-,075-871-3929,-,京都市右京区
建勲神社,天下統一を進めた織田信長の功績を称え、明治2年に明治天皇の命で創建された神社。明治8年に別格官幣社に列し、明治43年に船岡山の山頂へ遷座した。「けんくんさん」と親しまれ、信長を主祭神に子・信忠を配祀する。鎮座地の船岡山は、平安京造営の際に都の南北軸を定める基点となり、玄武の山とされた歴史をもつ。,京都市北区紫野北舟岡町49,市バス「建勲神社前」下車、徒歩約9分,-,なし,075-451-0170,http://kenkun-jinja.org,京都市北区
狸谷山不動院,真言宗修験道の寺院で、「タヌキダニのお不動さん」として親しまれる。本尊は咤怒鬼不動明王。剣豪・宮本武蔵が修行したと伝わる「武蔵之滝」があり、山岳修行の場として信仰されてきた。本堂は清水寺と同じ懸造で山腹に張り出す。交通安全・厄除け・ガン封じの祈願で知られ、7月28日の「火渡り祭」でも名高い。,京都市左京区一乗寺松原町6,叡山電車「一乗寺」駅下車、徒歩15分京阪電車「出町柳」駅下車、タクシー10分市バス「一乗寺下り松町」下車、徒歩約10分,9：00～16：00（受付終了16：00）※新型コロナウイルスの影響により、2020年6月1日から当面の間は10：00〜15：00の短縮での開門となります。,無休※災害に関する警報が発令した場合には閉山となることもある。,075-722-0025,http://www.tanukidani.com,京都市左京区
檀林寺,真言宗の寺院で、嵯峨天皇の后・橘嘉智子（檀林皇后）が、弘仁6年（815）に唐僧・義空を招いて建立したと伝わる。檀林皇后の号もこの寺にちなむ。かつては十二の塔頭を擁し、平安初期の仏教文化の中心地の一つとして栄えたが、後に廃絶した。昭和39年（1964）に現在地へ再建され、本堂・霊宝館には皇后ゆかりの遺品や仏像を伝える。,京都市右京区嵯峨鳥居本小坂町2-10,京福電車「嵐山」下車、徒歩約20分市バス・京都バス「嵯峨釈迦堂前」下車、徒歩約10分,9：00～16：45（拝観受付16：30まで）,火曜閉門・1月1日※火曜が祝休日の場合は、直後の平日に振替閉門,075-871-3924,-,京都市右京区
浄土宗総本山知恩院,浄土宗の総本山で、山号は華頂山。承安5年（1175）、宗祖・法然上人が東山吉水に草庵を結んだ地を起こりとし、上人入寂の遺跡に建つ。第二世源智上人が基礎を築いた。徳川家康・秀忠・家光の外護により壮大な伽藍が整えられた。国宝の御影堂や、日本最大級の木造門である三門、約70トンの大鐘で名高く、「鶯張りの廊下」など七不思議でも知られる。,京都市東山区林下町400,京阪電車「祇園四条」下車、徒歩約14分阪急電車「京都河原町」下車、徒歩約15分地下鉄東西線「東山」下車、徒歩約8分市バス「知恩院前」下車約5分,9：00～16：00庭園受付※本山行事の為、変更・拝観停止の場合有り友禅苑9：00～16：00方丈庭園9：00～15：50,無休,075-531-2111,https://www.chion-in.or.jp,京都市東山区
百萬遍知恩寺,浄土宗の大本山の一つで、「百萬遍さん」と親しまれる。法然の高弟・源智上人が、師ゆかりの地に営んだ「知恩寺」を起こりとする。元弘元年（1331）、京に大地震と疫病が広がった際、後醍醐天皇の勅により住持が七日間百万遍の念仏を唱えて鎮めたことから、「百萬遍」の号と大数珠を賜ったと伝わる。毎月15日の手づくり市でにぎわう。,京都市左京区田中門前町103,京阪電車「出町柳」下車、徒歩約10分市バス「百万遍」下車、徒歩約3分,-,-,075-781-9171,http://chionji.jp/,京都市左京区
智積院,真言宗智山派の総本山で、山号は五百佛山。もと紀州根来寺の学頭寺院だったが、秀吉の根来攻めで焼け、玄宥僧正が難を京へ避けた。慶長6年（1601）、徳川家康から、秀吉が愛児鶴松の菩提を弔って建てた祥雲禅寺の地を与えられて再興した。長谷川等伯・久蔵父子による国宝の障壁画「楓図」「桜図」や、利休好みと伝わる名勝庭園で名高い。,京都市東山区東大路七条下ル東瓦町964,市バス100・206・208「東山七条」下車、徒歩3分京阪電鉄「七条」駅下車、東へ徒歩10分,9：00～16：30（受付終了16：00）,12月29日～31日,075-541-5361,https://www.chisan.or.jp/,京都市東山区
辨財天長建寺,真言宗醍醐派の寺院で、「島の弁天さん」として親しまれている。1699年（元禄12）、伏見奉行・建部内匠頭政宇が中書島を開発した際、深草の即成就院から塔頭多聞院を分けて創建したと伝わる。本尊は京都の寺院では珍しい裸形弁財天で、商売繁盛などの現世利益を願う参拝者が多い。桜の名所としても知られ、7月には弁天祭が営まれる。,京都市伏見区東柳町511,京阪電車「中書島」下車、徒歩約3分市バス「中書島」下車、徒歩約3分,9：00～16：00,-,075-611-1039,-,京都市伏見区
長講堂,寿永2年（1183）、後白河法皇が六条西洞院の御所内に営んだ持仏堂を起源とする浄土宗の寺院。法華経を長期間講じる堂であることから長講堂と名づけられた。本尊の阿弥陀三尊像と、法皇の姿を写した木像（ともに重文）を安置する。法皇から寄進された膨大な荘園群は「長講堂領」と呼ばれ、中世の歴史に名を残している。,京都市下京区富小路通六条,-,-,-,-,-,京都市下京区
紫雲山頂法寺（六角堂）,聖徳太子が建立した古刹で、西国三十三所第18番札所。本尊は如意輪観世音菩薩で、本堂が六角形を成していることから六角堂といわれる。現在の建物は1877年（明治10）の再建。京都の中心と言われる「へそ石」は本堂前にある。いけばな発祥の地でもあり、「華道家元池坊」として知られている。ここでは、華道関係の資料が展示されたいけばな資料館の見学ができる。建立：587年○納経時間は8：30～17：00,京都市中京区六角通東洞院西入堂之前町248,地下鉄「烏丸御池」駅下車、徒歩3分,6：00～17：00,なし但し納経時間は8：30～17：00,075-221-2686,http://www.ikenobo.jp/rokkakudo,京都市中京区
長楽寺,時宗の寺院で、延暦24年（805）に伝教大師最澄が創建したと伝わり、当初は天台宗、室町初期に国阿上人が時宗に改めた。平家滅亡後、建礼門院がこの寺で出家したと伝え、安徳天皇の御衣で作った仏幡などの寺宝を伝える。江戸後期の歴史家・頼山陽の墓もある。円山公園の奥に静かに建ち、紅葉の名所として知られる。,京都市東山区八坂鳥居前東入円山町626,市バス「祇園」下車、徒歩10分京阪「祇園四条」下車、徒歩15分,-,-,075-561-0589,http://www.age.ne.jp/x/chouraku,京都市東山区
月輪寺,愛宕山の中腹にある天台宗の寺院で、四方に雄大な山並みを望む。天応元年（781）、慶俊僧都の開創と伝わる。空也上人や法然上人が登って参禅し、九条兼実もたびたび閑居したと伝える。本堂には本尊の阿弥陀如来坐像（重文）をはじめ、平安期の仏像八体を安置する。シャクナゲの名所として、山道を登る参拝者に親しまれている。,京都市右京区嵯峨清滝月の輪町7,京都バス「清滝」下車、徒歩約90分,-,-,075-871-1376,-,京都市右京区
剣神社,瓊瓊杵尊と白山姫命を祀る神社。東山の音無川と今熊野川が合流するあたりに鎮座し、中世には泉涌寺の鎮守だったと伝わる。今は今熊野一帯の産土神で、とくに子どもの「疳の虫封じ」の祈願で知られ、土製の小さな鈴を奉納する風習がある。天明・天保の火災で記録を失い、詳しい創建由緒は伝わらない。,京都市東山区今熊野剣宮町13,市バス「泉涌寺」下車,-,-,075-561-3738,-,京都市東山区
天球院,妙心寺の塔頭で、寛永8年（1631）、岡山藩主・池田光政が伯母の天球院尼のために建立した。本堂（重文）は玄関を備えた大型の方丈で、江戸時代方丈建築の典型とされる。内部を飾る狩野山楽・山雪の筆による襖絵と杉戸絵152面（重文）は、金地に大胆な構図を描いた桃山様式の名品として名高い。通常は非公開。,京都市右京区花園妙心寺町46,市バス・ＪＲバス「妙心寺北門」下車、徒歩2分,-,-,075-462-9041,http://tenkewin.com/,京都市右京区
